ortho_id	clade1	clade2	clade3	clade4
clust_2993	0	0.125	0	0
clust_2994	0	0.125	0	0
clust_2995	0	0.125	0	0
clust_2996	0	0.125	0	0
clust_2997	0	0	0.0714285714285714	0
clust_2998	0	0	0.0714285714285714	0
clust_2999	0	0	0.0714285714285714	0
clust_3000	0	0	0.0714285714285714	0
clust_3001	0	0	0.0714285714285714	0
clust_3002	0	0	0.0714285714285714	0
clust_3003	0	0	0.0714285714285714	0
clust_3004	0	0	0.0714285714285714	0
clust_3005	0	0	0.0714285714285714	0
clust_3006	0	0	0.0714285714285714	0
clust_3007	0	0	0.0714285714285714	0
clust_3008	0	0	0.0714285714285714	0
clust_3009	0	0	0.0714285714285714	0
clust_3010	0	0	0.0714285714285714	0
clust_3011	0	0	0.0714285714285714	0
clust_3012	0	0	0.0714285714285714	0
clust_3013	0	0	0.0714285714285714	0
clust_3014	0	0	0.0714285714285714	0
clust_3015	0	0	0.0714285714285714	0
clust_3016	0	0	0.0714285714285714	0
clust_3017	0	0	0.0714285714285714	0
clust_3018	0	0	0.0714285714285714	0
clust_3019	0	0	0.0714285714285714	0
clust_3020	0	0	0.0714285714285714	0
clust_3021	0	0	0.0714285714285714	0
clust_3022	0	0	0.0714285714285714	0
clust_3023	0	0	0.0714285714285714	0
clust_3024	0	0	0.0714285714285714	0
clust_3025	0	0	0.0714285714285714	0
clust_3026	0	0	0.0714285714285714	0
clust_3027	0	0	0.0714285714285714	0
clust_3028	0	0	0.0714285714285714	0
clust_3029	0	0	0.0714285714285714	0
clust_3030	0	0	0.0714285714285714	0
clust_3031	0	0	0.0714285714285714	0
clust_3032	0	0	0.0714285714285714	0
clust_3033	0	0	0.0714285714285714	0
clust_3034	0	0	0.0714285714285714	0
clust_3035	0	0	0.0714285714285714	0
clust_3036	0	0	0.0714285714285714	0
clust_3037	0	0	0.0714285714285714	0
clust_3038	0	0	0.0714285714285714	0
clust_3039	0	0	0.0714285714285714	0
clust_3040	0	0	0.0714285714285714	0
clust_3041	0	0	0.0714285714285714	0
clust_3042	0	0	0.0714285714285714	0
clust_3043	0	0	0.0714285714285714	0
clust_3044	0	0	0.0714285714285714	0
clust_3045	0	0	0.0714285714285714	0
clust_3046	0	0	0.0714285714285714	0
clust_3047	0	0	0.0714285714285714	0
clust_3048	0	0	0.0714285714285714	0
clust_3049	0	0	0.0714285714285714	0
clust_3050	0	0	0.0714285714285714	0
clust_3051	0	0	0.0714285714285714	0
clust_3052	0	0	0.0714285714285714	0
clust_3053	0	0	0.0714285714285714	0
clust_3054	0	0	0.0714285714285714	0
clust_3055	0	0	0.0714285714285714	0
clust_3056	0	0	0.0714285714285714	0
clust_3057	0	0	0.0714285714285714	0
clust_3058	0	0	0.0714285714285714	0
clust_3059	0	0	0.0714285714285714	0
clust_3060	0	0	0.0714285714285714	0
clust_3061	0	0	0.0714285714285714	0
clust_3062	0	0	0.0714285714285714	0
clust_3063	0	0	0.0714285714285714	0
clust_3064	0	0	0.0714285714285714	0
clust_3065	0	0	0.0714285714285714	0
clust_3066	0	0	0.0714285714285714	0
clust_3067	0	0	0.0714285714285714	0
clust_3068	0	0	0.0714285714285714	0
clust_3069	0	0	0.0714285714285714	0
clust_3070	0	0	0.0714285714285714	0
clust_3071	0	0	0.0714285714285714	0
clust_3072	0	0	0.0714285714285714	0
clust_3073	0	0	0.0714285714285714	0
clust_3074	0	0	0.0714285714285714	0
clust_3075	0	0	0.0714285714285714	0
clust_3076	0	0	0.0714285714285714	0
clust_3077	0	0	0.0714285714285714	0
clust_3078	0	0	0.0714285714285714	0
clust_3079	0	0	0.0714285714285714	0
clust_3080	0	0	0.0714285714285714	0
clust_3081	0	0	0.0714285714285714	0
clust_3082	0	0	0.0714285714285714	0
clust_3083	0	0	0.0714285714285714	0
clust_3084	0	0	0.0714285714285714	0
clust_3085	0	0	0.0714285714285714	0
clust_3086	0	0	0.0714285714285714	0
clust_3087	0	0	0.0714285714285714	0
clust_3088	0	0	0.0714285714285714	0
clust_3089	0	0	0.0714285714285714	0
clust_3090	0	0	0.0714285714285714	0
clust_3091	0	0	0.0714285714285714	0
clust_3092	0	0	0.0714285714285714	0
clust_3093	0	0	0.0714285714285714	0
clust_3094	0	0	0.0714285714285714	0
clust_3095	0	0	0.0714285714285714	0
clust_3096	0	0	0.0714285714285714	0
clust_3097	0	0	0.0714285714285714	0
clust_3098	0	0	0.0714285714285714	0
clust_3099	0	0	0.0714285714285714	0
clust_3100	0	0	0.0714285714285714	0
clust_3101	0	0	0.0714285714285714	0
clust_3102	0	0	0.0714285714285714	0
clust_3103	0	0	0.0714285714285714	0
clust_3104	0	0	0.0714285714285714	0
clust_3105	0	0	0.0714285714285714	0
clust_3106	0	0	0.0714285714285714	0
clust_3107	0	0	0.0714285714285714	0
clust_3108	0	0	0.0714285714285714	0
clust_3109	0	0	0.0714285714285714	0
clust_3110	0	0	0.0714285714285714	0
clust_3111	0	0	0.0714285714285714	0
clust_3112	0	0	0.0714285714285714	0
clust_3113	0	0	0.0714285714285714	0
clust_3114	0	0	0.0714285714285714	0
clust_3115	0	0	0.0714285714285714	0
clust_3116	0	0	0.0714285714285714	0
clust_3117	0	0	0.0714285714285714	0
clust_3118	0	0	0.0714285714285714	0
clust_3119	0	0	0.0714285714285714	0
clust_3120	0	0	0.0714285714285714	0
clust_3121	0	0	0.0714285714285714	0
clust_3122	0	0	0.0714285714285714	0
clust_3123	0	0	0.0714285714285714	0
clust_3124	0	0	0.0714285714285714	0
clust_3125	0	0	0.0714285714285714	0
clust_3126	0	0	0.0714285714285714	0
clust_3127	0	0	0.0714285714285714	0
clust_3128	0	0	0.0714285714285714	0
clust_3129	0	0	0.0714285714285714	0
clust_3130	0	0	0.0714285714285714	0
clust_3131	0	0	0.0714285714285714	0
clust_3132	0	0	0.0714285714285714	0
clust_3133	0	0	0.0714285714285714	0
clust_3134	0	0	0.0714285714285714	0
clust_3135	0	0	0.0714285714285714	0
clust_3136	0	0	0.0714285714285714	0
clust_3137	0	0	0.0714285714285714	0
clust_3138	0	0	0.0714285714285714	0
clust_3139	0	0	0.0714285714285714	0
clust_3140	0	0	0.0714285714285714	0
clust_3141	0	0	0.0714285714285714	0
clust_3142	0	0	0.0714285714285714	0
clust_3143	0	0	0.0714285714285714	0
clust_3144	0	0	0.0714285714285714	0
clust_3145	0	0	0.0714285714285714	0
clust_3146	0	0	0.0714285714285714	0
clust_3147	0	0	0.0714285714285714	0
clust_3148	0	0	0.0714285714285714	0
clust_3149	0	0	0.0714285714285714	0
clust_3150	0	0	0.0714285714285714	0
clust_3151	0	0	0.0714285714285714	0
clust_3152	0	0	0.0714285714285714	0
clust_3153	0	0	0.0714285714285714	0
clust_3154	0	0	0.0714285714285714	0
clust_3155	0	0	0.0714285714285714	0
clust_3156	0	0	0.0714285714285714	0
clust_3157	0	0	0.0714285714285714	0
clust_3158	0	0	0.0714285714285714	0
clust_3159	0	0	0.0714285714285714	0
clust_3160	0	0	0.0714285714285714	0
clust_3161	0	0	0.0714285714285714	0
clust_3162	0	0	0.0714285714285714	0
clust_3163	0	0	0.0714285714285714	0
clust_3164	0	0	0.0714285714285714	0
clust_3165	0	0	0.0714285714285714	0
clust_3166	0	0	0.0714285714285714	0
clust_3167	0	0	0.0714285714285714	0
clust_3168	0	0	0.0714285714285714	0
clust_3169	0	0	0.0714285714285714	0
clust_3170	0	0	0.0714285714285714	0
clust_3171	0	0	0.0714285714285714	0
clust_3172	0	0	0.0714285714285714	0
clust_3173	0	0	0.0714285714285714	0
clust_3174	0	0	0.0714285714285714	0
clust_3175	0	0	0.0714285714285714	0
clust_3176	0	0	0.0714285714285714	0
clust_3177	0	0	0.0714285714285714	0
clust_3178	0	0	0.0714285714285714	0
clust_3179	0	0	0.0714285714285714	0
clust_3180	0	0	0.0714285714285714	0
clust_3181	0	0	0.0714285714285714	0
clust_3182	0	0	0.0714285714285714	0
clust_3183	0	0	0.0714285714285714	0
clust_3184	0	0	0.0714285714285714	0
clust_3185	0	0	0.0714285714285714	0
clust_3186	0	0	0.0714285714285714	0
clust_3187	0	0	0.0714285714285714	0
clust_3188	0	0	0.0714285714285714	0
clust_3189	0	0	0.0714285714285714	0
clust_3190	0	0	0.0714285714285714	0
clust_3191	0	0	0.0714285714285714	0
clust_3192	0	0	0.0714285714285714	0
clust_3193	0	0	0.0714285714285714	0
clust_3194	0	0	0.0714285714285714	0
clust_3195	0	0	0.0714285714285714	0
clust_3196	0	0	0.0714285714285714	0
clust_3197	0	0	0.0714285714285714	0
clust_3198	0	0	0.0714285714285714	0
clust_3199	0.0909090909090909	0	0	0
clust_3200	0.0909090909090909	0	0	0
clust_3201	0.0909090909090909	0	0	0
clust_3202	0.0909090909090909	0	0	0
clust_3203	0.0909090909090909	0	0	0
clust_3204	0.0909090909090909	0	0	0
clust_3205	0.0909090909090909	0	0	0
clust_3206	0.0909090909090909	0	0	0
clust_3207	0.0909090909090909	0	0	0
clust_3208	0.0909090909090909	0	0	0
clust_3209	0.0909090909090909	0	0	0
clust_3210	0.0909090909090909	0	0	0
clust_3211	0.0909090909090909	0	0	0
clust_3212	0.0909090909090909	0	0	0
clust_3213	0.0909090909090909	0	0	0
clust_3214	0.0909090909090909	0	0	0
clust_3215	0.0909090909090909	0	0	0
clust_3216	0.0909090909090909	0	0	0
clust_3217	0.0909090909090909	0	0	0
clust_3218	0.0909090909090909	0	0	0
clust_3219	0.0909090909090909	0	0	0
clust_3220	0	0.125	0	0
clust_3221	0	0.125	0	0
clust_3222	0	0.125	0	0
clust_3223	0	0.125	0	0
clust_3224	0	0.125	0	0
clust_3225	0	0.125	0	0
clust_3226	0	0.125	0	0
clust_3227	0	0.125	0	0
clust_3228	0	0.125	0	0
clust_3229	0	0.125	0	0
clust_3230	0	0.125	0	0
clust_3231	0	0.125	0	0
clust_3232	0	0.125	0	0
clust_3233	0	0.125	0	0
clust_3234	0	0.125	0	0
clust_3235	0	0.125	0	0
clust_3236	0	0.125	0	0
clust_3237	0	0.125	0	0
clust_3238	0	0.125	0	0
clust_3239	0	0.125	0	0
clust_3240	0	0.125	0	0
clust_3241	0	0.125	0	0
clust_3242	0	0.125	0	0
clust_3243	0	0.125	0	0
clust_3244	0	0.125	0	0
clust_3245	0	0.125	0	0
clust_3246	0	0.125	0	0
clust_3247	0	0.125	0	0
clust_3248	0	0.125	0	0
clust_3249	0	0.125	0	0
clust_3250	0	0.125	0	0
clust_3251	0	0.125	0	0
clust_3252	0	0.125	0	0
clust_3253	0	0.125	0	0
clust_3254	0	0.125	0	0
clust_3255	0	0.125	0	0
clust_3256	0	0.125	0	0
clust_3257	0	0.125	0	0
clust_3258	0	0.125	0	0
clust_3259	0	0.125	0	0
clust_3260	0	0.125	0	0
clust_3261	0	0.125	0	0
clust_3262	0	0.125	0	0
clust_3263	0	0.125	0	0
clust_3264	0	0.125	0	0
clust_3265	0	0.125	0	0
clust_3266	0	0.125	0	0
clust_3267	0	0.125	0	0
clust_3268	0	0	0	0.5
clust_3269	0	0	0	0.5
clust_3270	0	0	0	0.5
clust_3271	0	0	0	0.5
clust_3272	0	0	0	0.5
clust_3273	0	0	0	0.5
clust_3274	0	0	0	0.5
clust_3275	0	0	0	0.5
clust_3276	0	0	0	0.5
clust_3277	0	0	0	0.5
clust_3278	0	0	0	0.5
clust_3279	0	0	0	0.5
clust_3280	0	0	0	0.5
clust_3281	0	0	0	0.5
clust_3282	0	0	0	0.5
clust_3283	0	0	0	0.5
clust_3284	0	0	0	0.5
clust_3285	0	0	0	0.5
clust_3286	0	0	0	0.5
clust_3287	0	0	0	0.5
clust_3288	0	0	0	0.5
clust_3289	0	0	0	0.5
clust_3290	0	0	0	0.5
clust_3291	0	0	0	0.5
clust_3292	0	0	0	0.5
clust_3293	0	0	0	0.5
clust_3294	0	0	0	0.5
clust_3295	0	0	0	0.5
clust_3296	0	0	0	0.5
clust_3297	0	0	0	0.5
clust_3298	0	0	0	0.5
clust_3299	0	0	0	0.5
clust_3300	0	0	0	0.5
clust_3301	0	0	0	0.5
clust_3302	0.0909090909090909	0	0	0
clust_3303	0.0909090909090909	0	0	0
clust_3304	0.0909090909090909	0	0	0
clust_3305	0.0909090909090909	0	0	0
clust_3306	0.0909090909090909	0	0	0
clust_3307	0.0909090909090909	0	0	0
clust_3308	0.0909090909090909	0	0	0
clust_3309	0.0909090909090909	0	0	0
clust_3310	0.0909090909090909	0	0	0
clust_3311	0.0909090909090909	0	0	0
clust_3312	0.0909090909090909	0	0	0
clust_3313	0.0909090909090909	0	0	0
clust_3314	0.0909090909090909	0	0	0
clust_3315	0.0909090909090909	0	0	0
clust_3316	0.0909090909090909	0	0	0
clust_3317	0.0909090909090909	0	0	0
clust_3318	0.0909090909090909	0	0	0
clust_3319	0.0909090909090909	0	0	0
clust_3320	0.0909090909090909	0	0	0
clust_3321	0.0909090909090909	0	0	0
clust_3322	0.0909090909090909	0	0	0
clust_3323	0.0909090909090909	0	0	0
clust_3324	0.0909090909090909	0	0	0
clust_3325	0.0909090909090909	0	0	0
clust_3326	0.0909090909090909	0	0	0
clust_3327	0.0909090909090909	0	0	0
clust_3328	0.0909090909090909	0	0	0
clust_3329	0.0909090909090909	0	0	0
clust_3330	0.0909090909090909	0	0	0
clust_3331	0.0909090909090909	0	0	0
clust_3332	0.0909090909090909	0	0	0
clust_3333	0.0909090909090909	0	0	0
clust_3334	0.0909090909090909	0	0	0
clust_3335	0.0909090909090909	0	0	0
clust_3336	0.0909090909090909	0	0	0
clust_3337	0.0909090909090909	0	0	0
clust_3338	0.0909090909090909	0	0	0
clust_3339	0.0909090909090909	0	0	0
clust_3340	0.0909090909090909	0	0	0
clust_3341	0.0909090909090909	0	0	0
clust_3342	0.0909090909090909	0	0	0
clust_3343	0.0909090909090909	0	0	0
clust_3344	0.0909090909090909	0	0	0
clust_3345	0.0909090909090909	0	0	0
clust_3346	0.0909090909090909	0	0	0
clust_3347	0.0909090909090909	0	0	0
clust_3348	0.0909090909090909	0	0	0
clust_3349	0.0909090909090909	0	0	0
clust_3350	0.0909090909090909	0	0	0
clust_3351	0.0909090909090909	0	0	0
clust_3352	0.0909090909090909	0	0	0
clust_3353	0.0909090909090909	0	0	0
clust_3354	0.0909090909090909	0	0	0
clust_3355	0.0909090909090909	0	0	0
clust_3356	0.0909090909090909	0	0	0
clust_3357	0.0909090909090909	0	0	0
clust_3358	0.0909090909090909	0	0	0
clust_3359	0.0909090909090909	0	0	0
clust_3360	0.0909090909090909	0	0	0
clust_3361	0.0909090909090909	0	0	0
clust_3362	0.0909090909090909	0	0	0
clust_3363	0.0909090909090909	0	0	0
clust_3364	0.0909090909090909	0	0	0
clust_3365	0.0909090909090909	0	0	0
clust_3366	0.0909090909090909	0	0	0
clust_3367	0.0909090909090909	0	0	0
clust_3368	0.0909090909090909	0	0	0
clust_3369	0.0909090909090909	0	0	0
clust_3370	0.0909090909090909	0	0	0
clust_3371	0.0909090909090909	0	0	0
clust_3372	0.0909090909090909	0	0	0
clust_3373	0	0	0.0714285714285714	0
clust_3374	0	0	0.0714285714285714	0
clust_3375	0	0	0.0714285714285714	0
clust_3376	0	0	0.0714285714285714	0
clust_3377	0	0	0.0714285714285714	0
clust_3378	0	0	0.0714285714285714	0
clust_3379	0	0	0.0714285714285714	0
clust_3380	0	0	0.0714285714285714	0
clust_3381	0	0	0.0714285714285714	0
clust_3382	0	0	0.0714285714285714	0
clust_3383	0	0	0.0714285714285714	0
clust_3384	0	0	0.0714285714285714	0
clust_3385	0	0	0.0714285714285714	0
clust_3386	0	0	0.0714285714285714	0
clust_3387	0	0	0.0714285714285714	0
clust_3388	0	0	0.0714285714285714	0
clust_3389	0	0	0.0714285714285714	0
clust_3390	0	0	0.0714285714285714	0
clust_3391	0	0	0.0714285714285714	0
clust_3392	0	0	0.0714285714285714	0
clust_3393	0	0	0.0714285714285714	0
clust_3394	0	0	0.0714285714285714	0
clust_3395	0	0	0.0714285714285714	0
clust_3396	0	0	0.0714285714285714	0
clust_3397	0	0	0.0714285714285714	0
clust_3398	0	0	0.0714285714285714	0
clust_3399	0	0	0.0714285714285714	0
clust_3400	0	0	0.0714285714285714	0
clust_3401	0	0	0.0714285714285714	0
clust_3402	0	0	0.0714285714285714	0
clust_3403	0	0.125	0	0
clust_3404	0	0.125	0	0
clust_3405	0	0.125	0	0
clust_3406	0	0.125	0	0
clust_3407	0	0.125	0	0
clust_3408	0	0.125	0	0
clust_3409	0	0.125	0	0
clust_3410	0	0.125	0	0
clust_3411	0	0.125	0	0
clust_3412	0	0.125	0	0
clust_3413	0	0.125	0	0
clust_3414	0	0.125	0	0
clust_3415	0	0.125	0	0
clust_3416	0	0.125	0	0
clust_3417	0	0.125	0	0
clust_3418	0	0.125	0	0
clust_3419	0	0.125	0	0
clust_3420	0	0.125	0	0
clust_3421	0	0.125	0	0
clust_3422	0	0.125	0	0
clust_3423	0	0.125	0	0
clust_3424	0	0.125	0	0
clust_3425	0	0.125	0	0
clust_3426	0	0.125	0	0
clust_3427	0	0.125	0	0
clust_3428	0	0.125	0	0
clust_3429	0	0.125	0	0
clust_3430	0	0.125	0	0
clust_3431	0	0.125	0	0
clust_3432	0	0.125	0	0
clust_3433	0	0.125	0	0
clust_3434	0	0.125	0	0
clust_3435	0	0.125	0	0
clust_3436	0	0.125	0	0
clust_3437	0	0.125	0	0
clust_3438	0	0.125	0	0
clust_3439	0	0.125	0	0
clust_3440	0	0.125	0	0
clust_3441	0	0.125	0	0
clust_3442	0	0.125	0	0
clust_3443	0	0.125	0	0
clust_3444	0	0.125	0	0
clust_3445	0	0.125	0	0
clust_3446	0	0.125	0	0
clust_3447	0	0.125	0	0
clust_3448	0	0.125	0	0
clust_3449	0	0.125	0	0
clust_3450	0	0.125	0	0
clust_3451	0	0	0.0714285714285714	0
clust_3452	0	0	0.0714285714285714	0
clust_3453	0	0	0.0714285714285714	0
clust_3454	0	0	0.0714285714285714	0
clust_3455	0	0	0.0714285714285714	0
clust_3456	0	0	0.0714285714285714	0
clust_3457	0	0	0.0714285714285714	0
clust_3458	0	0	0.0714285714285714	0
clust_3459	0	0	0.0714285714285714	0
clust_3460	0	0	0.0714285714285714	0
clust_3461	0	0	0.0714285714285714	0
clust_3462	0	0	0.0714285714285714	0
clust_3463	0	0	0.0714285714285714	0
clust_3464	0	0	0.0714285714285714	0
clust_3465	0	0	0.0714285714285714	0
clust_3466	0	0	0.0714285714285714	0
clust_3467	0	0	0.0714285714285714	0
clust_3468	0	0	0.0714285714285714	0
clust_3469	0	0	0.0714285714285714	0
clust_3470	0	0	0.0714285714285714	0
clust_3471	0	0	0.0714285714285714	0
clust_3472	0	0	0.0714285714285714	0
clust_3473	0	0	0.0714285714285714	0
clust_3474	0	0	0.0714285714285714	0
clust_3475	0	0	0.0714285714285714	0
clust_3476	0	0	0.0714285714285714	0
clust_3477	0	0	0.0714285714285714	0
clust_3478	0	0	0.0714285714285714	0
clust_3479	0	0	0.0714285714285714	0
clust_3480	0	0	0.0714285714285714	0
clust_3481	0	0	0.0714285714285714	0
clust_3482	0	0	0.0714285714285714	0
clust_3483	0	0	0.0714285714285714	0
clust_3484	0	0	0.0714285714285714	0
clust_3485	0	0	0.0714285714285714	0
clust_3486	0	0	0.0714285714285714	0
clust_3487	0	0	0.0714285714285714	0
clust_3488	0	0	0.0714285714285714	0
clust_3489	0	0	0.0714285714285714	0
clust_3490	0	0	0.0714285714285714	0
clust_3491	0	0	0.0714285714285714	0
clust_3492	0	0	0.0714285714285714	0
clust_3493	0	0	0.0714285714285714	0
clust_3494	0	0	0.0714285714285714	0
clust_3495	0	0	0.0714285714285714	0
clust_3496	0	0	0.0714285714285714	0
clust_3497	0	0	0.0714285714285714	0
clust_3498	0	0	0.0714285714285714	0
clust_3499	0	0	0.0714285714285714	0
clust_3500	0	0	0.0714285714285714	0
clust_3501	0	0	0.0714285714285714	0
clust_3502	0	0	0.0714285714285714	0
clust_3503	0	0	0.0714285714285714	0
clust_3504	0	0	0.0714285714285714	0
clust_3505	0	0	0.0714285714285714	0
clust_3506	0	0	0.0714285714285714	0
clust_3507	0	0	0.0714285714285714	0
clust_3508	0	0	0.0714285714285714	0
clust_3509	0	0	0.0714285714285714	0
clust_3510	0	0	0.0714285714285714	0
clust_3511	0	0	0.0714285714285714	0
clust_3512	0	0	0.0714285714285714	0
clust_3513	0	0	0.0714285714285714	0
clust_3514	0	0	0.0714285714285714	0
clust_3515	0	0	0.0714285714285714	0
clust_3516	0	0	0.0714285714285714	0
clust_3517	0	0	0.0714285714285714	0
clust_3518	0	0	0.0714285714285714	0
clust_3519	0	0	0.0714285714285714	0
clust_3520	0	0	0.0714285714285714	0
clust_3521	0	0	0.0714285714285714	0
clust_3522	0	0	0.0714285714285714	0
clust_3523	0	0	0.0714285714285714	0
clust_3524	0	0	0.0714285714285714	0
clust_3525	0	0	0.0714285714285714	0
clust_3526	0	0	0.0714285714285714	0
clust_3527	0	0	0.0714285714285714	0
clust_3528	0	0	0.0714285714285714	0
clust_3529	0	0	0.0714285714285714	0
clust_3530	0	0	0.0714285714285714	0
clust_3531	0	0	0.0714285714285714	0
clust_3532	0	0	0.0714285714285714	0
clust_3533	0	0	0.0714285714285714	0
clust_3534	0	0	0.0714285714285714	0
clust_3535	0	0	0.0714285714285714	0
clust_3536	0	0	0.0714285714285714	0
clust_3537	0	0	0.0714285714285714	0
clust_3538	0	0	0.0714285714285714	0
clust_3539	0	0	0.0714285714285714	0
clust_3540	0	0	0.0714285714285714	0
clust_3541	0	0	0.0714285714285714	0
clust_3542	0	0	0.0714285714285714	0
clust_3543	0.0909090909090909	0	0	0
clust_3544	0.0909090909090909	0	0	0
clust_3545	0.0909090909090909	0	0	0
clust_3546	0.0909090909090909	0	0	0
clust_3547	0.0909090909090909	0	0	0
clust_3548	0.0909090909090909	0	0	0
clust_3549	0.0909090909090909	0	0	0
clust_3550	0.0909090909090909	0	0	0
clust_3551	0.0909090909090909	0	0	0
clust_3552	0.0909090909090909	0	0	0
clust_3553	0.0909090909090909	0	0	0
clust_3554	0.0909090909090909	0	0	0
clust_3555	0.0909090909090909	0	0	0
clust_3556	0.0909090909090909	0	0	0
clust_3557	0.0909090909090909	0	0	0
clust_3558	0.0909090909090909	0	0	0
clust_3559	0.0909090909090909	0	0	0
clust_3560	0.0909090909090909	0	0	0
clust_3561	0.0909090909090909	0	0	0
clust_3562	0.0909090909090909	0	0	0
clust_3563	0.0909090909090909	0	0	0
clust_3564	0.0909090909090909	0	0	0
clust_3565	0.0909090909090909	0	0	0
clust_3566	0.0909090909090909	0	0	0
clust_3567	0.0909090909090909	0	0	0
clust_3568	0.0909090909090909	0	0	0
clust_3569	0.0909090909090909	0	0	0
clust_3570	0.0909090909090909	0	0	0
clust_3571	0.0909090909090909	0	0	0
clust_3572	0.0909090909090909	0	0	0
clust_3573	0.0909090909090909	0	0	0
clust_3574	0.0909090909090909	0	0	0
clust_3575	0.0909090909090909	0	0	0
clust_3576	0.0909090909090909	0	0	0
clust_3577	0.0909090909090909	0	0	0
clust_3578	0.0909090909090909	0	0	0
clust_3579	0.0909090909090909	0	0	0
clust_3580	0.0909090909090909	0	0	0
clust_3581	0.0909090909090909	0	0	0
clust_3582	0.0909090909090909	0	0	0
clust_3583	0.0909090909090909	0	0	0
clust_3584	0.0909090909090909	0	0	0
clust_3585	0.0909090909090909	0	0	0
clust_3586	0.0909090909090909	0	0	0
clust_3587	0.0909090909090909	0	0	0
clust_3588	0.0909090909090909	0	0	0
clust_3589	0.0909090909090909	0	0	0
clust_3590	0.0909090909090909	0	0	0
clust_3591	0.0909090909090909	0	0	0
clust_3592	0.0909090909090909	0	0	0
clust_3593	0.0909090909090909	0	0	0
clust_3594	0.0909090909090909	0	0	0
clust_3595	0.0909090909090909	0	0	0
clust_3596	0.0909090909090909	0	0	0
clust_3597	0.0909090909090909	0	0	0
clust_3598	0.0909090909090909	0	0	0
clust_3599	0.0909090909090909	0	0	0
clust_3600	0.0909090909090909	0	0	0
clust_3601	0.0909090909090909	0	0	0
clust_3602	0.0909090909090909	0	0	0
clust_3603	0.0909090909090909	0	0	0
clust_3604	0.0909090909090909	0	0	0
clust_3605	0.0909090909090909	0	0	0
clust_3606	0.0909090909090909	0	0	0
clust_3607	0.0909090909090909	0	0	0
clust_3608	0.0909090909090909	0	0	0
clust_3609	0.0909090909090909	0	0	0
clust_3610	0.0909090909090909	0	0	0
clust_3611	0.0909090909090909	0	0	0
clust_3612	0.0909090909090909	0	0	0
clust_3613	0.0909090909090909	0	0	0
clust_3614	0.0909090909090909	0	0	0
clust_3615	0.0909090909090909	0	0	0
clust_3616	0.0909090909090909	0	0	0
clust_3617	0.0909090909090909	0	0	0
clust_3618	0.0909090909090909	0	0	0
clust_3619	0.0909090909090909	0	0	0
clust_3620	0.0909090909090909	0	0	0
clust_3621	0.0909090909090909	0	0	0
clust_3622	0.0909090909090909	0	0	0
clust_3623	0	0	0.0714285714285714	0
clust_3624	0	0	0.0714285714285714	0
clust_3625	0	0	0.0714285714285714	0
clust_3626	0	0	0.0714285714285714	0
clust_3627	0	0	0.0714285714285714	0
clust_3628	0	0	0.0714285714285714	0
clust_3629	0	0	0.0714285714285714	0
clust_3630	0	0	0.0714285714285714	0
clust_3631	0	0	0.0714285714285714	0
clust_3632	0	0	0.0714285714285714	0
clust_3633	0	0	0.0714285714285714	0
clust_3634	0	0	0.0714285714285714	0
clust_3635	0	0	0.0714285714285714	0
clust_3636	0	0	0.0714285714285714	0
clust_3637	0	0	0.0714285714285714	0
clust_3638	0	0	0.0714285714285714	0
clust_3639	0	0	0.0714285714285714	0
clust_3640	0	0	0.0714285714285714	0
clust_3641	0	0	0.0714285714285714	0
clust_3642	0	0	0.0714285714285714	0
clust_3643	0	0	0.0714285714285714	0
clust_3644	0	0	0.0714285714285714	0
clust_3645	0	0	0.0714285714285714	0
clust_3646	0	0	0.0714285714285714	0
clust_3647	0	0	0.0714285714285714	0
clust_3648	0	0	0.0714285714285714	0
clust_3649	0	0	0.0714285714285714	0
clust_3650	0	0	0.0714285714285714	0
clust_3651	0	0	0.0714285714285714	0
clust_3652	0	0	0.0714285714285714	0
clust_3653	0	0	0.0714285714285714	0
clust_3654	0	0	0.0714285714285714	0
clust_3655	0	0	0.0714285714285714	0
clust_3656	0	0	0.0714285714285714	0
clust_3657	0	0	0.0714285714285714	0
clust_3658	0	0	0.0714285714285714	0
clust_3659	0	0	0.0714285714285714	0
clust_3660	0	0	0.0714285714285714	0
clust_3661	0	0	0.0714285714285714	0
clust_3662	0	0	0.0714285714285714	0
clust_3663	0	0	0.0714285714285714	0
clust_3664	0	0	0.0714285714285714	0
clust_3665	0	0	0.0714285714285714	0
clust_3666	0.0909090909090909	0	0	0
clust_3667	0.0909090909090909	0	0	0
clust_3668	0.0909090909090909	0	0	0
clust_3669	0.0909090909090909	0	0	0
clust_3670	0.0909090909090909	0	0	0
clust_3671	0.0909090909090909	0	0	0
clust_3672	0.0909090909090909	0	0	0
clust_3673	0.0909090909090909	0	0	0
clust_3674	0.0909090909090909	0	0	0
clust_3675	0.0909090909090909	0	0	0
clust_3676	0.0909090909090909	0	0	0
clust_3677	0.0909090909090909	0	0	0
clust_3678	0.0909090909090909	0	0	0
clust_3679	0.0909090909090909	0	0	0
clust_3680	0.0909090909090909	0	0	0
clust_3681	0.0909090909090909	0	0	0
clust_3682	0.0909090909090909	0	0	0
clust_3683	0.0909090909090909	0	0	0
clust_3684	0.0909090909090909	0	0	0
clust_3685	0.0909090909090909	0	0	0
clust_3686	0.0909090909090909	0	0	0
clust_3687	0.0909090909090909	0	0	0
clust_3688	0.0909090909090909	0	0	0
clust_3689	0.0909090909090909	0	0	0
